game_id,team1Id,team1Side,team1win,team1score,team2Id,team2Side,team2win,team2score,gameweek,refereeId
2499873,1611,home,lose,1,1625,away,win,2,16,384965
2499872,1612,home,tie,1,1623,away,tie,1,16,378951
2499875,1609,away,tie,1,1619,home,tie,1,16,379443
2499874,1613,home,lose,2,1631,away,win,3,16,385915
2499869,1646,home,win,1,1644,away,lose,0,16,381852
2499870,1659,away,tie,2,1628,home,tie,2,16,385704
2499871,1673,home,win,2,1651,away,lose,0,16,385912
2499876,1627,away,lose,0,10531,home,win,1,16,385909
2499877,1639,away,lose,1,1624,home,win,5,16,388333
2499878,1610,away,lose,0,1633,home,win,1,16,378952
2499865,1625,home,win,2,1633,away,lose,1,15,385909
2499859,1659,home,tie,1,1619,away,tie,1,15,381851
2499860,1609,home,lose,1,1611,away,win,3,15,385911
2499861,1651,home,lose,1,1612,away,win,5,15,408156
2499863,1673,away,lose,0,1623,home,win,2,15,385737
2499864,1646,away,lose,0,1631,home,win,1,15,385705
2499866,10531,away,lose,1,1639,home,win,2,15,378951
2499867,1644,home,tie,1,1624,away,tie,1,15,384888
2499868,1628,away,tie,0,1627,home,tie,0,15,384965
2499862,1613,away,lose,1,1610,home,win,3,15,385704
2499856,1623,home,win,4,1633,away,lose,0,14,384965
2499857,1625,home,win,2,1619,away,lose,1,14,385705
2499858,1612,away,win,3,1639,home,lose,0,14,384888
2499849,1646,away,win,2,1659,home,lose,1,14,388333
2499850,1609,home,win,5,1673,away,lose,0,14,408156
2499855,1610,home,win,1,10531,away,lose,0,14,385915
2499853,1644,home,lose,2,1611,away,win,4,14,381851
2499854,1627,home,tie,2,1613,away,tie,2,14,381852
2499851,1628,away,tie,0,1651,home,tie,0,14,385911
2499852,1631,home,win,2,1624,away,lose,1,14,378952
2499841,1673,home,lose,1,1625,away,win,2,13,378951
2499839,1646,home,lose,0,1609,away,win,1,13,381853
2499845,1619,home,win,4,1623,away,lose,1,13,385704
2499842,1612,home,tie,1,1610,away,tie,1,13,384965
2499840,1628,home,win,2,1639,away,lose,1,13,385909
2499843,1651,away,lose,0,1611,home,win,1,13,385915
2499844,1644,away,win,3,1613,home,lose,0,13,385737
2499846,1659,away,tie,0,10531,home,tie,0,13,385912
2499847,1627,away,tie,1,1624,home,tie,1,13,385916
2499848,1631,away,tie,1,1633,home,tie,1,13,384888
2499831,1651,home,tie,2,1639,away,tie,2,12,381853
2499837,1644,home,win,2,1633,away,lose,0,12,385911
2499836,1611,home,win,4,1613,away,lose,1,12,378951
2499829,1659,home,win,4,1673,away,lose,0,12,381852
2499832,1646,home,win,2,10531,away,lose,0,12,384888
2499833,1628,home,tie,2,1623,away,tie,2,12,378952
2499834,1625,away,win,2,1631,home,lose,0,12,408156
2499835,1612,home,win,3,1619,away,lose,0,12,385916
2499838,1627,home,lose,0,1610,away,win,4,12,381851
2499830,1609,home,win,2,1624,away,lose,0,12,385909
2499819,1611,away,lose,0,1610,home,win,1,11,378952
2499820,1644,away,lose,2,1623,home,win,3,11,408156
2499822,1609,away,lose,1,1625,home,win,3,11,384965
2499827,1628,away,lose,0,1624,home,win,1,11,385704
2499828,1612,away,win,4,1633,home,lose,1,11,385915
2499821,1627,away,lose,0,1673,home,win,1,11,388333
2499823,1659,away,win,1,1613,home,lose,0,11,385705
2499824,1646,away,win,1,1619,home,lose,0,11,381852
2499826,1651,away,win,1,10531,home,lose,0,11,385909
2499825,1639,home,tie,2,1631,away,tie,2,11,379443
2499812,1646,home,win,1,1613,away,lose,0,10,385909
2499814,1631,home,win,2,1623,away,lose,0,10,385911
2499811,1651,home,tie,1,1619,away,tie,1,10,385915
2499809,1659,home,lose,0,1610,away,win,1,10,378951
2499810,1609,home,win,2,10531,away,lose,1,10,381853
2499813,1628,home,tie,2,1633,away,tie,2,10,379443
2499815,1673,away,lose,0,1612,home,win,3,10,385704
2499817,1644,home,lose,0,1639,away,win,1,10,384965
2499818,1627,home,lose,2,1625,away,win,3,10,385916
2499816,1611,home,win,1,1624,away,lose,0,10,381851
2499807,1612,away,lose,1,1624,home,win,4,9,385911
2499800,1609,away,win,5,1623,home,lose,2,9,378951
2499804,1627,away,lose,0,1619,home,win,1,9,408156
2499801,1673,home,win,2,1611,away,lose,1,9,381853
2499802,1646,away,lose,0,1625,home,win,3,9,388333
2499803,1628,away,lose,0,1613,home,win,1,9,385912
2499805,1659,away,win,2,1639,home,lose,1,9,381852
2499806,10531,home,lose,1,1631,away,win,2,9,384965
2499799,1644,away,lose,2,1610,home,win,4,9,381851
2499808,1651,away,win,3,1633,home,lose,0,9,384888
2499792,1627,away,tie,1,1631,home,tie,1,8,385909
2499795,1613,away,tie,2,1619,home,tie,2,8,385704
2499789,1651,home,tie,1,1623,away,tie,1,8,384965
2499798,1609,away,lose,1,1644,home,win,2,8,385915
2499790,1646,home,tie,1,1633,away,tie,1,8,385912
2499791,1628,home,win,2,1610,away,lose,1,8,385911
2499794,1625,home,win,7,1639,away,lose,2,8,378951
2499796,1673,away,lose,0,10531,home,win,2,8,385705
2499797,1659,away,lose,0,1624,home,win,1,8,379443
2499793,1612,home,tie,0,1611,away,tie,0,8,384888
2499785,1612,away,tie,1,1613,home,tie,1,7,378951
2499782,1646,away,win,1,1623,home,lose,0,7,381851
2499780,1609,home,win,2,1651,away,lose,0,7,385704
2499781,1610,home,lose,0,1625,away,win,1,7,384888
2499779,1659,home,tie,0,1631,away,tie,0,7,408156
2499784,1628,away,lose,0,1611,home,win,4,7,385909
2499786,1619,away,lose,1,1639,home,win,2,7,385916
2499787,1627,home,tie,2,1644,away,tie,2,7,384965
2499788,10531,away,lose,0,1633,home,win,1,7,388333
2499783,1673,home,lose,0,1624,away,win,4,7,385915
2499769,1627,away,lose,0,1609,home,win,2,6,379443
2499770,1651,home,win,1,1613,away,lose,0,6,385911
2499773,1612,away,win,3,1631,home,lose,2,6,378952
2499771,1646,home,tie,0,1673,away,tie,0,6,385737
2499772,1659,away,lose,1,1623,home,win,2,6,384888
2499774,1628,away,lose,0,1625,home,win,5,6,385915
2499775,1611,away,win,1,1619,home,lose,0,6,378951
2499776,1610,away,win,4,1639,home,lose,0,6,385909
2499777,1644,away,win,2,10531,home,lose,1,6,381853
2499778,1624,away,win,3,1633,home,lose,2,6,384965
2499764,1611,home,win,4,1623,away,lose,0,5,385911
2499760,1609,away,tie,0,1610,home,tie,0,5,384965
2499766,10531,away,tie,0,1624,home,tie,0,5,385909
2499762,1673,home,tie,1,1631,away,tie,1,5,381851
2499763,1646,away,tie,1,1612,home,tie,1,5,388333
2499765,1613,home,win,2,1639,away,lose,1,5,385912
2499767,1644,home,lose,0,1625,away,win,6,5,378952
2499768,1627,home,tie,0,1633,away,tie,0,5,385705
2499761,1628,home,lose,0,1619,away,win,1,5,379443
2499759,1659,home,win,2,1651,away,lose,1,5,378951
2499758,1673,away,lose,0,1633,home,win,2,4,385704
2499757,1613,away,win,1,10531,home,lose,0,4,385916
2499751,1646,home,win,1,1628,away,lose,0,4,384965
2499756,1611,away,tie,2,1639,home,tie,2,4,385915
2499749,1659,away,lose,0,1609,home,win,3,4,378952
2499750,1627,away,lose,1,1651,home,win,3,4,385737
2499752,1624,away,win,3,1623,home,lose,0,4,408156
2499753,1610,away,win,2,1631,home,lose,1,4,381853
2499755,1644,away,win,2,1619,home,lose,0,4,381852
2499754,1612,away,lose,0,1625,home,win,5,4,381851
2499743,1609,away,lose,0,1612,home,win,4,3,384888
2499746,1646,away,tie,1,1624,home,tie,1,3,381853
2499740,1610,home,win,2,1623,away,lose,0,3,381851
2499748,1627,home,tie,1,1639,away,tie,1,3,378952
2499744,1611,home,win,2,1631,away,lose,0,3,384965
2499741,1628,home,lose,0,10531,away,win,2,3,385911
2499742,1673,home,tie,0,1619,away,tie,0,3,385912
2499745,1613,home,win,3,1633,away,lose,0,3,385915
2499747,1651,away,tie,0,1644,home,tie,0,3,408156
2499739,1659,home,lose,1,1625,away,win,2,3,385909
2499734,1625,home,tie,1,1623,away,tie,1,2,379443
2499737,1610,away,win,2,1624,home,lose,1,2,378952
2499731,1673,home,win,1,1613,away,lose,0,2,378951
2499735,1609,away,lose,0,1639,home,win,1,2,385911
2499729,1659,home,lose,0,1644,away,win,2,2,388333
2499730,1646,home,lose,0,1627,away,win,1,2,384888
2499732,1651,away,lose,0,1631,home,win,2,2,381852
2499733,1628,away,lose,0,1612,home,win,1,2,385704
2500036,1619,home,win,3,1633,away,lose,2,2,381853
2499736,1611,away,win,4,10531,home,lose,0,2,381851
2499724,1611,home,win,4,1633,away,lose,0,1,384888
2499725,1613,home,lose,0,1624,away,win,2,1,385911
2499720,1651,home,lose,0,1625,away,win,2,1,384965
2499721,1646,away,win,3,1610,home,lose,2,1,378951
2499722,1628,home,lose,0,1673,away,win,3,1,381851
2499723,1639,away,lose,0,1623,home,win,1,1,385915
2499726,1619,home,tie,0,10531,away,tie,0,1,385916
2499728,1659,away,lose,0,1627,home,win,1,1,379443
2499727,1612,away,tie,3,1644,home,tie,3,1,378952
2499719,1609,home,win,4,1631,away,lose,3,1,385909
2576335,3162,home,lose,2,3161,away,win,3,38,377206
2576336,3158,away,win,1,3315,home,lose,0,38,377255
2576329,3173,home,win,1,3172,away,lose,0,38,377247
2576330,3165,home,win,1,3219,away,lose,0,38,377246
2576331,3166,away,lose,0,3163,home,win,1,38,377254
2576332,3197,away,lose,1,3187,home,win,2,38,377231
2576333,3157,home,win,5,3176,away,lose,1,38,377252
2576337,3164,away,lose,1,3204,home,win,3,38,377256
2576338,3185,away,win,2,3193,home,lose,1,38,393614
2576334,3159,home,win,2,3194,away,lose,1,38,377237
2576322,3158,home,tie,0,3159,away,tie,0,37,377210
2576325,3187,away,win,2,3164,home,lose,0,37,377254
2576324,3172,home,tie,1,3157,away,tie,1,37,377241
2576319,3173,away,win,1,3176,home,lose,0,37,377219
2576320,3165,away,win,2,3166,home,lose,1,37,377257
2576323,3162,away,tie,2,3197,home,tie,2,37,377232
2576327,3204,away,lose,1,3185,home,win,2,37,377251
2576328,3163,away,win,1,3194,home,lose,0,37,377264
2576326,3161,home,lose,1,3315,away,win,2,37,377271
2576321,3219,home,win,1,3193,away,lose,0,37,377267
2576316,3158,away,win,1,3173,home,lose,0,36,377256
2576317,3315,home,win,1,3164,away,lose,0,36,377261
2576309,3162,home,tie,1,3172,away,tie,1,36,377231
2576310,3219,away,lose,0,3204,home,win,2,36,377241
2576312,3165,home,win,2,3197,away,lose,1,36,377247
2576313,3176,away,win,3,3193,home,lose,2,36,377258
2576318,3187,home,tie,2,3185,away,tie,2,36,377244
2576315,3161,away,win,4,3163,home,lose,0,36,377232
2576311,3166,away,lose,1,3159,home,win,3,36,377253
2576314,3157,home,win,4,3194,away,lose,1,36,377246
2576303,3162,away,win,1,3185,home,lose,0,35,377253
2576305,3187,away,lose,0,3176,home,win,3,35,377232
2576299,3173,away,lose,1,3164,home,win,4,35,377271
2576301,3172,home,win,3,3193,away,lose,1,35,377252
2576304,3166,home,lose,1,3157,away,win,2,35,377248
2576307,3204,away,win,3,3194,home,lose,1,35,377231
2576308,3219,home,tie,3,3163,away,tie,3,35,377263
2576306,3315,away,lose,1,3197,home,win,4,35,377233
2576302,3161,home,lose,2,3159,away,win,3,35,377228
2576300,3158,home,win,4,3165,away,lose,1,35,377264
2576293,3193,home,win,3,3194,away,lose,1,34,377254
2576295,3187,away,win,1,3159,home,lose,0,34,377206
2576291,3163,home,lose,1,3197,away,win,2,34,377256
2576294,3161,away,win,2,3165,home,lose,1,34,377219
2576297,3162,home,win,4,3164,away,lose,0,34,377228
2576298,3172,home,win,2,3185,away,lose,1,34,377249
2576290,3173,home,tie,0,3166,away,tie,0,34,377244
2576289,3219,away,win,1,3157,home,lose,0,34,377251
2576292,3315,home,win,1,3176,away,lose,0,34,377253
2576296,3158,away,win,3,3204,home,lose,0,34,377210
2576280,3166,away,lose,0,3164,home,win,1,33,377258
2576282,3165,away,tie,0,3204,home,tie,0,33,377247
2576283,3158,home,win,2,3193,away,lose,1,33,377257
2576284,3197,home,tie,1,3159,away,tie,1,33,377252
2576285,3162,away,win,4,3176,home,lose,3,33,377233
2576286,3157,away,tie,1,3185,home,tie,1,33,377263
2576287,3315,away,win,1,3194,home,lose,0,33,377241
2576288,3163,away,lose,2,3187,home,win,4,33,377264
2576279,3172,away,win,3,3219,home,lose,0,33,377268
2576281,3161,home,win,4,3173,away,lose,0,33,377246
2576274,3162,home,tie,0,3158,away,tie,0,32,377232
2576275,3164,away,lose,0,3159,home,win,3,32,377251
2576269,3315,home,tie,2,3219,away,tie,2,32,377254
2576271,3166,home,win,2,3194,away,lose,0,32,377271
2576273,3187,away,tie,0,3157,home,tie,0,32,377231
2576276,3176,home,tie,0,3204,away,tie,0,32,377228
2576272,3161,away,tie,0,3172,home,tie,0,32,377244
2576270,3197,away,lose,0,3193,home,win,1,32,377253
2576277,3165,home,tie,0,3185,away,tie,0,32,377256
2576278,3173,home,win,2,3163,away,lose,1,32,377248
2576268,3315,away,tie,1,3157,home,tie,1,31,377257
2576267,3162,away,win,2,3163,home,lose,1,31,377206
2576260,3166,away,lose,0,3197,home,win,1,31,377264
2576261,3173,away,lose,0,3194,home,win,1,31,377219
2576262,3165,away,lose,1,3187,home,win,2,31,377258
2576265,3161,away,lose,0,3185,home,win,1,31,377210
2576264,3164,home,tie,0,3193,away,tie,0,31,377247
2576259,3172,away,tie,1,3204,home,tie,1,31,377233
2576263,3158,home,lose,0,3176,away,win,2,31,377252
2576266,3219,home,lose,2,3159,away,win,4,31,377246
2576221,3197,away,lose,1,3185,home,win,4,27,377241
2576224,3161,away,tie,0,3157,home,tie,0,27,377256
2576228,3315,away,tie,1,3165,home,tie,1,27,377210
2576223,3219,home,win,3,3194,away,lose,0,27,377244
2576220,3173,away,lose,1,3193,home,win,2,27,377263
2576222,3163,home,lose,0,3176,away,win,2,27,377231
2576227,3172,home,lose,1,3164,away,win,2,27,377246
2576252,3157,away,lose,1,3159,home,win,3,30,377232
2576253,3315,home,tie,1,3187,away,tie,1,30,377252
2576255,3165,home,win,2,3164,away,lose,1,30,377228
2576249,3162,home,win,6,3219,away,lose,2,30,377264
2576250,3197,away,lose,0,3176,home,win,2,30,377219
2576251,3161,home,win,3,3194,away,lose,0,30,377206
2576256,3204,away,tie,1,3193,home,tie,1,30,377248
2576257,3173,home,lose,0,3185,away,win,4,30,377261
2576258,3172,home,win,2,3163,away,lose,0,30,377257
2576254,3158,away,tie,1,3166,home,tie,1,30,377253
2576240,3162,home,tie,1,3166,away,tie,1,29,377233
2576244,3187,home,win,1,3193,away,lose,0,29,377246
2576239,3172,away,win,5,3194,home,lose,0,29,377256
2576241,3173,away,win,2,3219,home,lose,1,29,377258
2576242,3165,away,lose,2,3157,home,win,3,29,377251
2576243,3176,away,win,2,3185,home,lose,1,29,377254
2576247,3158,away,win,2,3197,home,lose,0,29,377231
2576245,3161,away,win,5,3164,home,lose,0,29,377210
2576246,3204,home,tie,0,3159,away,tie,0,29,377247
2576248,3315,away,win,2,3163,home,lose,1,29,377271
2576209,3172,away,lose,0,3159,home,win,2,26,377251
2576234,3161,home,tie,0,3187,away,tie,0,28,377228
2576233,3157,away,win,1,3193,home,lose,0,28,377252
2576229,3172,away,win,1,3166,home,lose,0,28,377264
2576232,3162,away,tie,2,3173,home,tie,2,28,377241
2576235,3197,home,win,4,3164,away,lose,1,28,377232
2576236,3315,home,tie,1,3204,away,tie,1,28,377244
2576238,3163,away,lose,0,3159,home,win,2,28,377248
2576230,3219,away,lose,0,3176,home,win,1,28,377246
2576231,3165,away,lose,0,3194,home,win,1,28,377233
2576237,3158,home,win,3,3185,away,lose,0,28,377263
2576226,3158,away,win,4,3187,home,lose,2,27,377247
2576225,3162,home,lose,0,3159,away,win,1,27,377231
2576219,3166,away,lose,0,3204,home,win,1,27,377206
2576215,3173,home,lose,0,3187,away,win,5,26,377248
2576214,3158,home,lose,0,3157,away,win,2,26,377232
2576211,3165,away,lose,0,3176,home,win,1,26,377271
2576213,3162,away,win,3,3315,home,lose,0,26,377258
2576217,3185,away,lose,1,3194,home,win,2,26,377247
2576218,3163,away,lose,1,3164,home,win,2,26,377233
2576216,3197,home,lose,2,3204,away,win,3,26,377228
2576210,3161,home,win,2,3219,away,lose,0,26,377257
2576212,3166,home,win,2,3193,away,lose,0,26,393594
2576202,3162,home,win,2,3194,away,lose,0,25,377264
2576206,3157,home,win,1,3164,away,lose,0,25,377244
2576201,3172,home,tie,1,3176,away,tie,1,25,377263
2576200,3219,home,win,3,3197,away,lose,2,25,377206
2576207,3315,away,lose,1,3166,home,win,2,25,377210
2576208,3187,home,win,1,3204,away,lose,0,25,377254
2576204,3185,home,lose,0,3159,away,win,1,25,377228
2576203,3161,away,lose,0,3193,home,win,2,25,377252
2576199,3173,away,lose,1,3165,home,win,2,25,377242
2576205,3158,away,win,2,3163,home,lose,0,25,377256
2576190,3158,home,win,5,3219,away,lose,2,24,377258
2576191,3161,home,win,2,3166,away,lose,1,24,377219
2576193,3165,home,lose,0,3193,away,win,1,24,377254
2576194,3164,home,win,2,3194,away,lose,0,24,377257
2576198,3163,away,lose,0,3185,home,win,2,24,377271
2576192,3315,home,tie,0,3173,away,tie,0,24,377232
2576196,3162,away,lose,1,3187,home,win,4,24,377231
2576189,3172,away,tie,1,3197,home,tie,1,24,377247
2576197,3157,away,win,4,3204,home,lose,0,24,377251
2576195,3176,home,lose,0,3159,away,win,2,24,377241
2576182,3162,home,lose,1,3193,away,win,2,23,377263
2576184,3219,home,lose,0,3187,away,win,2,23,377256
2576179,3172,home,win,1,3165,away,lose,0,23,377264
2576181,3166,home,lose,1,3176,away,win,2,23,377244
2576183,3163,home,tie,1,3157,away,tie,1,23,377258
2576186,3315,away,lose,0,3159,home,win,7,23,377248
2576187,3173,home,win,2,3204,away,lose,0,23,377247
2576185,3158,away,win,1,3194,home,lose,0,23,377252
2576180,3161,home,tie,1,3197,away,tie,1,23,377228
2576188,3164,home,tie,1,3185,away,tie,1,23,377206
2576177,3158,home,lose,0,3164,away,win,1,22,377231
2576176,3162,away,lose,1,3157,home,win,2,22,377253
2576170,3219,away,lose,0,3185,home,win,3,22,377251
2576171,3166,away,lose,1,3187,home,win,3,22,377232
2576172,3173,away,tie,1,3197,home,tie,1,22,377210
2576173,3176,home,lose,1,3194,away,win,4,22,377254
2576178,3163,away,win,1,3193,home,lose,0,22,377257
2576174,3161,away,tie,1,3204,home,tie,1,22,377248
2576175,3165,home,lose,0,3159,away,win,2,22,377263
2576169,3315,home,lose,0,3172,away,win,3,22,377219
2575987,3158,away,tie,1,3164,home,tie,1,3,377228
2576077,3162,home,win,3,3163,away,lose,0,12,377231
2576163,3193,away,lose,0,3159,home,win,1,21,377256
2576166,3161,home,tie,1,3158,away,tie,1,21,377247
2576164,3173,home,lose,1,3157,away,win,2,21,377241
2576159,3219,away,lose,0,3166,home,win,3,21,377255
2576160,3162,home,win,5,3165,away,lose,1,21,377271
2576161,3197,away,win,3,3194,home,lose,0,21,377206
2576162,3176,away,lose,1,3164,home,win,3,21,377246
2576167,3163,home,tie,1,3204,away,tie,1,21,377244
2576168,3315,home,tie,1,3185,away,tie,1,21,377252
2576165,3172,home,lose,0,3187,away,win,1,21,377228
2576154,3173,home,lose,0,3159,away,win,1,20,377264
2576149,3158,home,lose,1,3172,away,win,2,20,377241
2576151,3197,away,lose,0,3157,home,win,1,20,377263
2576152,3187,home,win,2,3194,away,lose,0,20,377271
2576155,3162,away,win,5,3204,home,lose,2,20,377210
2576156,3219,home,win,3,3164,away,lose,2,20,377258
2576157,3315,away,lose,0,3193,home,win,1,20,377248
2576150,3166,away,lose,0,3185,home,win,3,20,377233
2576153,3161,away,tie,1,3176,home,tie,1,20,377219
2576158,3165,home,tie,1,3163,away,tie,1,20,377267
2576144,3159,away,win,3,3194,home,lose,1,19,377232
2576145,3162,away,tie,0,3161,home,tie,0,19,377206
2576139,3173,away,win,2,3172,home,lose,1,19,377246
2576140,3165,away,lose,0,3219,home,win,1,19,394726
2576141,3166,home,lose,1,3163,away,win,2,19,377254
2576146,3158,home,tie,1,3315,away,tie,1,19,377228
2576147,3164,home,win,2,3204,away,lose,0,19,377257
2576148,3185,home,tie,0,3193,away,tie,0,19,377253
2576143,3157,away,tie,1,3176,home,tie,1,19,377231
2576142,3197,home,lose,0,3187,away,win,1,19,377251
2576132,3158,away,lose,0,3159,home,win,1,18,377210
2576134,3172,away,win,2,3157,home,lose,0,18,377252
2576131,3219,away,lose,0,3193,home,win,1,18,377271
2576135,3187,home,win,3,3164,away,lose,2,18,377247
2576136,3161,away,lose,0,3315,home,win,1,18,377244
2576137,3204,home,tie,2,3185,away,tie,2,18,377219
2576138,3163,home,win,4,3194,away,lose,0,18,377263
2576133,3162,home,win,4,3197,away,lose,0,18,377264
2576129,3173,home,lose,0,3176,away,win,1,18,377256
2576130,3165,home,lose,2,3166,away,win,3,18,377258
2576119,3162,away,tie,3,3172,home,tie,3,17,377253
2576120,3219,home,lose,1,3204,away,win,2,17,377246
2576121,3166,home,lose,0,3159,away,win,3,17,377231
2576122,3165,away,lose,0,3197,home,win,1,17,377257
2576123,3176,home,tie,0,3193,away,tie,0,17,377264
2576127,3315,away,win,1,3164,home,lose,0,17,377254
2576124,3157,away,lose,0,3194,home,win,3,17,377228
2576126,3158,home,win,1,3173,away,lose,0,17,377233
2576128,3187,away,win,3,3185,home,lose,1,17,377232
2576125,3161,home,lose,1,3163,away,win,3,17,377251
2576111,3172,away,win,2,3193,home,lose,1,16,377244
2576113,3162,home,lose,1,3185,away,win,3,16,377248
2576114,3166,away,lose,1,3157,home,win,2,16,377241
2576116,3315,home,win,2,3197,away,lose,1,16,377258
2576115,3187,home,tie,0,3176,away,tie,0,16,377252
2576117,3204,home,tie,2,3194,away,tie,2,16,377206
2576118,3219,away,lose,0,3163,home,win,2,16,377249
2576110,3158,away,tie,0,3165,home,tie,0,16,377263
2576112,3161,away,tie,0,3159,home,tie,0,16,377219
2576109,3173,home,tie,2,3164,away,tie,2,16,377246
2576103,3193,away,win,1,3194,home,lose,0,15,377233
2576101,3163,away,win,3,3197,home,lose,0,15,377247
2576107,3162,away,win,2,3164,home,lose,1,15,377232
2576100,3173,away,tie,1,3166,home,tie,1,15,377261
2576102,3315,away,lose,0,3176,home,win,3,15,377231
2576104,3161,home,win,5,3165,away,lose,0,15,377264
2576099,3219,home,tie,2,3157,away,tie,2,15,377251
2576108,3172,away,tie,1,3185,home,tie,1,15,377210
2576105,3187,home,lose,0,3159,away,win,1,15,377228
2576106,3158,home,win,3,3204,away,lose,1,15,377271
2576089,3172,home,win,1,3219,away,lose,0,14,377246
2576094,3197,away,lose,0,3159,home,win,3,14,377254
2576095,3162,home,tie,1,3176,away,tie,1,14,377247
2576093,3158,away,tie,1,3193,home,tie,1,14,377248
2576096,3157,home,tie,0,3185,away,tie,0,14,377253
2576098,3163,home,lose,0,3187,away,win,1,14,377256
2576091,3161,away,win,3,3173,home,lose,1,14,377257
2576092,3165,home,win,2,3204,away,lose,1,14,377269
2576097,3315,home,lose,0,3194,away,win,2,14,377219
2576090,3166,home,win,3,3164,away,lose,0,14,377263
2576081,3166,away,win,3,3194,home,lose,2,13,377251
2576082,3161,home,win,2,3172,away,lose,0,13,377252
2576079,3315,away,win,2,3219,home,lose,1,13,377232
2576085,3164,home,win,3,3159,away,lose,2,13,377241
2576086,3176,away,tie,1,3204,home,tie,1,13,377264
2576087,3165,away,tie,1,3185,home,tie,1,13,377231
2576088,3173,away,win,1,3163,home,lose,0,13,377258
2576080,3197,home,lose,0,3193,away,win,1,13,377210
2576083,3187,home,win,2,3157,away,lose,1,13,377244
2576084,3162,away,lose,1,3158,home,win,2,13,377206
2576078,3315,home,lose,0,3157,away,win,2,12,377233
2576069,3172,home,tie,1,3204,away,tie,1,12,377267
2576071,3173,home,win,2,3194,away,lose,1,12,377241
2576072,3165,home,tie,0,3187,away,tie,0,12,377247
2576073,3158,away,win,4,3176,home,lose,2,12,377256
2576076,3219,away,lose,1,3159,home,win,2,12,377271
2576075,3161,home,tie,1,3185,away,tie,1,12,377228
2576074,3164,away,win,2,3193,home,lose,0,12,377253
2576070,3166,home,lose,2,3197,away,win,3,12,377246
2576061,3161,away,win,2,3194,home,lose,1,11,377254
2576067,3173,away,lose,1,3185,home,win,2,11,377264
2576060,3197,home,win,2,3176,away,lose,1,11,377263
2576063,3315,away,lose,1,3187,home,win,3,11,377257
2576065,3165,away,lose,1,3164,home,win,4,11,377244
2576066,3204,home,win,1,3193,away,lose,0,11,377228
2576068,3172,away,lose,1,3163,home,win,2,11,377206
2576059,3162,away,win,5,3219,home,lose,1,11,377248
2576064,3158,home,win,1,3166,away,lose,0,11,377252
2576062,3157,home,lose,0,3159,away,win,2,11,377219
2576050,3162,away,win,2,3166,home,lose,1,10,377247
2576051,3173,home,win,2,3219,away,lose,1,10,377253
2576052,3165,home,lose,1,3157,away,win,4,10,377256
2576053,3176,home,win,3,3185,away,lose,0,10,377251
2576054,3187,away,win,3,3193,home,lose,2,10,377232
2576056,3204,away,lose,1,3159,home,win,4,10,377246
2576057,3158,home,win,1,3197,away,lose,0,10,377258
2576058,3315,home,lose,0,3163,away,win,1,10,377210
2576049,3172,home,win,3,3194,away,lose,0,10,394732
2576055,3161,home,win,3,3164,away,lose,2,10,377241
2576042,3162,home,win,3,3173,away,lose,0,9,377257
2576048,3163,home,lose,2,3159,away,win,6,9,377244
2576039,3172,home,win,1,3166,away,lose,0,9,377263
2576040,3219,home,lose,0,3176,away,win,3,9,377254
2576043,3157,home,tie,0,3193,away,tie,0,9,377248
2576046,3315,away,win,1,3204,home,lose,0,9,377252
2576047,3158,away,win,1,3185,home,lose,0,9,377233
2576041,3165,home,win,3,3194,away,lose,2,9,377271
2576044,3161,away,tie,0,3187,home,tie,0,9,377231
2576045,3197,away,lose,0,3164,home,win,5,9,377264
2576033,3219,away,lose,0,3194,home,win,1,8,377256
2576034,3161,home,win,3,3157,away,lose,2,8,377210
2576029,3166,home,win,2,3204,away,lose,1,8,377241
2576030,3173,home,lose,2,3193,away,win,3,8,377247
2576031,3197,home,tie,2,3185,away,tie,2,8,377219
2576037,3172,away,lose,1,3164,home,win,3,8,377251
2576038,3315,home,tie,0,3165,away,tie,0,8,377258
2576032,3163,away,lose,1,3176,home,win,2,8,377253
2576036,3158,home,lose,0,3187,away,win,1,8,377206
2576035,3162,away,win,2,3159,home,lose,1,8,377232
2576019,3172,home,tie,2,3159,away,tie,2,7,377233
2576024,3158,away,win,2,3157,home,lose,0,7,377231
2576020,3161,away,win,2,3219,home,lose,1,7,377244
2576021,3165,home,win,2,3176,away,lose,1,7,377248
2576023,3162,home,win,6,3315,away,lose,1,7,377263
2576026,3197,away,tie,1,3204,home,tie,1,7,377232
2576027,3185,home,tie,2,3194,away,tie,2,7,377254
2576025,3173,away,lose,0,3187,home,win,3,7,377271
2576022,3166,away,win,1,3193,home,lose,0,7,377206
2576028,3163,home,win,4,3164,away,lose,0,7,377252
2576011,3172,away,tie,1,3176,home,tie,1,6,377257
2576017,3315,home,lose,0,3166,away,win,1,6,377210
2576009,3173,home,lose,0,3165,away,win,2,6,377249
2576010,3219,away,lose,0,3197,home,win,2,6,377228
2576012,3162,away,win,3,3194,home,lose,0,6,377253
2576013,3161,home,win,1,3193,away,lose,0,6,377241
2576016,3157,away,lose,0,3164,home,win,2,6,377219
2576014,3185,away,lose,0,3159,home,win,4,6,377248
2576018,3187,away,win,3,3204,home,lose,2,6,377251
2576015,3158,home,win,3,3163,away,lose,1,6,377247
2575999,3172,home,win,5,3197,away,lose,1,5,396780
2576002,3315,away,win,1,3173,home,lose,0,5,377254
2576003,3165,away,tie,1,3193,home,tie,1,5,377232
