player_id,component1,component2,component3,component4,component5,component6,component7,component8,component9,component10,component11,component12,component13,component14,component15,component16,component17,component18
116,0.029374345793315625,0.01111182361527041,0.023449167327409818,0.011753947156938857,0.0028258335149903137,0.0018578296928877043,0.0018463143512042531,0.0013794478686645494,0.027920555011147544,0.01585373588993763,0.0,0.05638103383042271,0.02123542110955911,0.26720965665261687,0.03631248045804389,0.07079056480338174,0.010577982951000715,0.052079560503257016
118,0.0406218058260059,0.014999668199236664,0.06411803211017143,0.040279787153385385,0.044333183912771204,0.016702345259835365,0.01608318111960476,0.006914523646471627,0.035075589468563616,0.003002338254791259,0.021763679613837583,0.008338408361465334,0.11828304813663355,0.15542981442248657,0.19694408642648256,0.0,0.0,0.0
120,0.013483176910564313,0.0,0.0413741910142585,0.049771558499278855,0.03532496970232049,0.02715973430408953,0.0076426489716889525,0.006934783867425823,0.013101741411806709,0.03648454971471543,0.0,0.0,0.019952753889345465,0.03891019655133516,0.0234426537611496,0.007258081757912108,0.06631957935914835,0.02815426291962358
122,0.05556597750316464,0.01586872695218074,0.04825228473803049,0.044446844299897086,0.03234295863818117,0.028313019940796328,0.008204254704536647,0.00972066456746799,0.04352792184791982,0.0026915294905643897,0.036153581426220854,0.003131921615715915,0.02190639159127246,0.20879091243715056,0.028177462414334012,0.0,0.0073215958825376785,0.0
123,0.051781304557280736,0.003606795952874637,0.0030378223950895595,0.013060159989174943,0.002883317794329345,0.01019978070867423,0.002991422288420664,0.004611465325730581,0.03576021846886617,0.007043545342264496,0.0,0.01289180765048694,0.017307806016774202,0.1687022794436296,0.027897356050859436,0.016050495680862874,0.009113231868282825,0.012456495013189064
132,0.00135641196393677,0.0,0.004659122423477103,0.009028872603624572,0.03928400731902994,0.0,0.03287602636011037,0.0,0.0,0.0,0.0,0.01138198565364517,0.03161475893545698,0.0,0.17413343711279508,0.09660853326801438,0.0,0.0
134,0.0065004919081855265,0.0005828352411188047,0.00024715906111734187,0.004143894486263723,0.0,0.0,0.00869152975803441,0.0,0.0006479346397841158,0.0007316783381554696,0.0,0.008659030781268569,0.011665739306633942,0.0064613746886925906,0.018719273796509058,0.15644681167689817,0.0,0.05136380224970201
142,0.0,0.006858484143218297,0.007818927547463899,0.0,0.0,0.02469676024617516,0.0,0.003916722361842817,0.007239126494853663,0.0,0.006634163757038635,0.01420309262758513,0.0,0.13116627557505045,0.03607382416479793,0.04485389927958176,0.03616364273414239,0.10531464419869302
151,0.04426796194100683,0.008510227532988413,0.025950434477766914,0.018227272843174554,0.006468722685985018,0.037510362032867534,0.005618640507831733,0.003976979274596022,0.05719100238737864,0.03176402385235881,0.0,0.01716022457497803,0.011103510011731578,0.12815371780858825,0.036610294127744185,0.0,0.04719103885703209,0.0
159,0.01715058161780001,0.0029126658278436557,0.00011081466082982928,0.006877212030209376,0.0019269539509635142,0.00908824528896432,0.0006566680910331912,0.002445343523913171,0.007336282770257704,0.004313486515865291,0.0,0.025742584408711463,0.000795407776759133,0.0,0.00847336762090438,0.0806544025781981,0.05158431974070854,0.2529248422213053
160,0.02599824301012128,0.019952462278837707,0.0,0.0035068886959944193,0.0,0.05315706456345244,0.0,0.08020211501276764,0.010162899073591894,0.0493318465756102,0.0005867390548406857,0.004466113962899652,0.0,0.0,0.0,0.0,0.28854959359028476,0.08575491849997179
173,0.009436835283181634,0.013847281168980716,0.04677304254105262,0.024281062667695977,0.08671666324207854,0.015599280997498686,0.045712109434312614,0.008865673951449876,0.0035401294041046013,0.01585551045976224,0.061767236895123194,0.01862675403547982,0.12139744769209868,0.061034716120103374,0.14580579937979757,0.0048689121994642225,0.026556007853508555,0.0
174,0.011644773824127073,0.009491169775027536,0.031787840921585604,0.01634445063872596,0.010989586788486713,0.009274966099463825,0.0,0.002551807210130162,0.06020841338424968,0.0,0.0,0.06835998599870931,0.07658907680389852,0.16136286565238894,0.0942310240497635,0.02143258157830255,0.01254707749478359,0.009928246699825692
179,0.05065272261233558,0.008386479548223627,0.0,0.0,0.0054483568035161595,0.11005388672608367,0.00621586243876635,0.02144439179951958,0.02346904223803703,0.13175774495968645,0.0004073726162667187,0.0,0.0,0.022116330655738575,0.0,0.0,0.24621244031785483,0.0
192,0.007883816012725291,0.0005409098290887745,0.00020148208052382774,0.002731548880347408,0.0010539035223607852,0.001205878722646783,0.0025073797644605106,0.0,0.004165833292951743,0.0,0.001009040620849071,0.014421734620124084,0.011993540501781317,0.0,0.0,0.23711260822366426,0.0,0.05553741912998528
254,0.005930726611060763,0.010961601009486293,0.0,0.0,0.0,0.03405082994386926,0.0031929533540993077,0.07555005524295542,0.005681750442865822,0.03182937382779359,0.007453064786036813,0.010928481110838311,0.0,0.0,0.0,0.0,0.31066513763581444,0.09686232415760179
261,0.00878289436928784,0.004382345738122883,0.015948000784945553,0.01535212667849517,0.03561060298353747,0.03555113074639376,0.011354771513832095,0.025313094381126607,0.024240084578310662,0.03277718004721923,0.0011059183464252513,0.01762248058996001,0.025789165389170827,0.045718005591623465,0.10138550412811584,0.0,0.16734996474868324,0.01482537544350458
262,0.024149523880372555,0.0018511857937374154,0.00588568703669768,0.006630344434078554,0.0,0.006188421817319247,0.0,0.011322766490591756,0.018918430285929124,0.03866743450540884,0.0,0.04571762791587177,0.0012079509027820455,0.16695278916538422,0.0,0.01700081071357502,0.09894284483901457,0.0984652701172992
284,0.012294111030487226,0.0014496661845020018,0.0,0.008996518497100602,0.0,0.006116720294731471,0.0,0.00944168214656296,0.0,0.01468351349402168,0.0,0.027271008137548732,0.0,0.0,0.0015977223256312867,0.0,0.11033688902439871,0.27315154620856363
340,0.000911646971487647,0.0,0.003894545442806915,0.0022881172968930528,0.01639277604699314,0.031231600288311234,0.024209182307762294,0.028443420279602137,0.002084396109647909,0.004601526392186773,0.008931013954584474,0.016815804878920707,0.026795350705220624,0.0,0.17955521358379042,0.09671890141837952,0.08815787786812701,0.006999432049036509
354,0.0,0.0019776797522869376,0.03541427323201885,0.007246548341451099,0.039725459892941156,0.0,0.001858390142370754,0.0,0.0,0.0,0.06656590477273717,0.0,0.12501175789118596,0.09941883472931597,0.17211671013516355,0.02866558258235674,0.0,0.0
370,0.022645891963673597,0.0,0.010629997898957683,0.0227840084838347,0.0029250668357546916,3.404581066756634e-05,0.0,0.0,0.004757847353279634,0.0,0.006249873921456093,0.06443817876545148,0.0032914544683684383,0.10118493454810329,0.0,0.3303695089618025,0.0,0.20027586351549712
382,0.06860321138656636,0.0,0.010333980621957953,0.046431015918176166,0.02119262035522056,0.03546867049396577,0.0,0.0,0.03429333135270063,0.026864974538314036,0.019378572042644836,0.0,0.0325957055457771,0.07327079750108627,0.03399927784134398,0.0034515875581146043,0.04979641269862281,0.0
383,0.02233126946579235,0.005708826329343144,0.021246777646760206,0.014074053973228598,0.07104259250747255,0.04897726065930536,0.00544625183639271,0.01639787722452121,0.030635160137475616,0.047738477353009644,0.0387572775275055,0.016556451313928463,0.03313639016141653,0.14148120292894947,0.04901566103838103,0.0,0.10201517215279224,0.0
394,0.012160588210772896,0.0,0.0023564650826459355,0.013673804318945833,0.0020529627144091718,0.0,0.0008037313107847768,0.0015028709473742133,0.0040679158639458654,0.0036008872884519573,0.001091355631479084,0.02543522547079601,0.0026625492695483964,0.007067921762556003,0.01010481207520972,0.20335183774711704,0.046063414312781305,0.1536263335193367
405,0.022941126783861992,0.05367745661227753,0.010082461619186656,0.0,0.00918926140361684,0.008760809637011955,0.0015279108073139364,0.00949045776721977,0.0012741996486503474,0.011635938918243542,9.601325216434437e-06,0.023630747287403032,0.0,0.22133138219293222,0.0,0.0,0.1068638611783102,0.19375973540327285
454,0.008139051771224084,0.010875691152221456,0.030339889852562262,0.016415094906083824,0.06042325998475678,0.0,0.03488146142885437,0.0,0.00851283050608557,0.0,0.016936465512837104,0.012518395829899076,0.03885029306308373,0.0,0.23257341766641754,0.08242794814305432,0.008469875112654842,0.0
466,0.014807412169024951,0.010988582788154804,0.02341824528605997,0.00322154435919765,0.004975221298944095,0.0034593347741560475,0.005148137066837899,0.002203921315548127,0.015898015082922663,0.0,0.0,0.02741938089499307,0.025630889839670917,0.14836513626653733,0.05268921135043885,0.13701709642859544,0.0,0.029797458141324465
625,0.020502975319004434,0.012809178194979233,0.007743948869296324,0.0005002953243844057,0.0008605044704853605,0.002694450014010467,0.0,0.005949603953294528,0.00864637341602958,0.024447211064696234,0.0011508141689966708,0.04938089701323733,0.0,0.19703161308251696,0.0,0.01506396443036142,0.15607122465352818,0.20039467965683172
658,0.02235306115876299,0.0,0.009016228659087154,0.0252792696381322,0.0,0.0,0.0,0.007988727569852836,0.02092264977456617,0.011378549451094773,0.024308431947238793,0.019691654570582237,0.012972636932478394,0.07632909143642437,0.015420151049333397,0.0115234570834038,0.03177902760297095,0.003159776968487123
703,0.021512599653921483,0.0,0.0003337436811708655,0.020455679001015695,0.0009526913602677669,0.0,0.0008193994905943191,0.0,0.005199813819085474,0.0049358392944282925,0.0037448259389211104,0.029477256824302387,0.0,0.016268050236075395,0.0,0.11459714621646758,0.0,0.3571110289252312
786,0.0,0.02004479137506281,0.03689008577800674,0.0,0.05830969700593248,0.0,0.07300843576492956,0.0,0.0,0.0,0.06964151544712026,0.0,0.12360494260358762,0.004278305802718937,0.5603793529062318,0.18402367434142158,0.0,0.0
1712,0.012387595089334364,0.0007103392978983258,0.0,0.0006032959081016144,0.0,0.09935450905718139,0.0,0.033991821469150474,0.000714249785528695,0.04086907869720184,0.003584609374713363,0.014417912856586022,0.0,0.0,0.0,0.0,0.35749169730323427,0.12566484756091478
1722,0.0006460156332210059,0.014805058245059293,0.04367451583393659,0.04103570427327785,0.01996401629197164,0.0010779810841859323,0.0016282831183948247,0.009349582918275508,0.043527799319089615,0.0,0.027931744275775824,0.02046113514608116,0.0340941006124229,0.12242604088975184,0.09673823784920871,0.03372618266008527,0.0,0.0
1729,0.020197405678628294,0.024286658058277868,0.005277957801549649,0.0,0.0,0.0070632137966894016,0.0006549148217965902,0.011909416974717046,0.05508252922538281,0.020478000022867756,0.0,0.026295555285239813,0.009089591209746933,0.14553365767845008,0.0,0.09685960078017157,0.05813206201852675,0.04522828293843238
1751,0.06175262223357858,0.025435874056137155,0.00018618505950764467,0.0009704100890645991,0.00595222326743287,0.02794205476669307,0.004489915600997398,0.012731326967954884,0.03705286168050255,0.09488802534366586,0.0,0.011917625134302577,0.0,0.10825859085628553,0.0013826766049127174,0.0,0.20786956905081938,0.0
3269,0.001501973340352223,0.00017074367253466658,0.012282019304692788,0.018425331035735522,0.1015183971749306,0.0014250481499642833,0.0213664708426863,0.0,0.0,0.0,0.01299528378361587,0.003217441665630752,0.049914165649681076,0.011285717772775547,0.5428197195042392,0.04824134079548708,0.0,0.005813841052085063
3270,0.006352802061180345,0.0025106650273188703,0.0,0.0,0.0,0.07450158639628424,0.0,0.07101503640954189,0.0,0.04236827839639177,0.0013905975213875507,0.009332953051744418,0.0,0.0,0.0,0.0,0.41415190396386686,0.06569065528851532
3276,0.010997619109156751,0.0,0.0010494971473580922,0.004863916809607179,0.0,0.0018578385222744525,0.0,0.0020763515567077413,0.002365946470274587,0.002859579403129095,0.0033675312492089464,0.033498023099983155,0.0,0.0,0.004096979689374681,0.016505601483646833,0.0,0.5085203965807923
3277,0.006775634989964706,0.0,0.0005778439934408407,0.00429925471019572,0.0025432498100059465,6.886967421362481e-06,0.0001008519061868685,0.001402796844084261,0.0,0.0,0.0,0.026590947872371817,0.004950616185804368,0.0,0.0,0.39309578108053805,0.0,0.041497743815469695
3278,0.0026705437776889593,0.001370071367216288,0.0,0.0,0.0,0.05947875963275802,0.0,0.019620782612686682,0.0,0.01766214913119229,0.0,0.011679006041998365,0.0,0.0,0.0,0.0,0.29688261346925937,0.14168785647945542
3280,0.005375972063686505,0.020762990178853538,0.026456875115450692,0.0020166064031185327,0.02482962325510828,0.009332743231793804,0.0058459906905958415,0.009886548238905009,0.024052652318028733,0.01232618333519294,0.0,0.08601306215891356,0.029504639423422147,0.35455324675406336,0.06749086509957844,0.13954025432880124,0.04034745748783726,0.11511939689661703
3281,0.0,0.0,0.007383368966863057,0.026024054735758487,0.09859802476580215,0.0004770021457829218,0.019952274364818553,0.0,0.010398475133183366,0.0,0.027287774514898323,0.009083621943428304,0.09658324698246107,0.06033943730293952,0.3117572186805429,0.0578751481241241,0.0,0.0
3282,0.04317361831165167,0.052000163465910514,0.028746800081821816,0.0,0.037773113939863316,0.023972504186573467,0.014073488090831605,0.019446445653354783,0.03234117061757389,0.08724901400837602,0.01742492899150838,0.04073287558038606,0.022441038770842234,0.23406306475010696,0.018103586000902522,0.007816993683773855,0.2083076940877478,0.016411347929549586
3286,0.005373232476729209,0.006157489510240113,0.013596335028445913,0.0003991971616872286,0.0012803337538738137,0.00822138630978904,0.01006300377811232,0.002343322190830138,0.018634581180199426,0.010557678819475853,0.0,0.045879156894613686,0.0073460923076893335,0.3048752445951167,0.0,0.10259547155141206,0.0,0.21622679609577264
3287,0.047607308225209415,0.0,0.0,0.01611520281644447,0.0,0.08589121891831807,0.000357549027823182,0.0182099796975584,0.03605217668402496,0.07666193968729791,0.0040739722438587036,0.015350985002765933,0.0,0.05126530228486332,0.0,0.0,0.11067000836682668,0.0
3290,0.06126523130910643,0.0,0.016401634527006367,0.04507926569010151,0.014257466660166961,0.016496752360940437,0.004280179248917531,0.005180772961855828,0.039631313049537834,0.017671059158429682,0.014814224832531758,0.00876817205049061,0.02191864771596585,0.08847055606294392,0.019440625760341664,0.0,0.04810861508916089,0.0
3291,0.06323882775766325,0.0,0.00866598419924508,0.05029743408720047,0.010019567454999507,0.011497930115784212,0.0,0.004382582452431097,0.013399850641063497,0.019610521984290336,0.007954997668443544,0.007413746421207336,0.015101204418707896,0.09475581660816716,0.05958904477169796,0.008766338583267148,0.10778786389309566,0.00758659116724518
3293,0.013959092150091794,0.007866354822419645,0.031846815807140355,0.01922325220692142,0.13945438891510703,0.008922950350381249,0.05174599788536872,0.003879241553969813,0.010998400553824447,0.015135733432203981,0.021940387015967847,0.008512496075469911,0.05916884311221278,0.07639155462649926,0.1393538601944811,0.0024361917044723818,0.00014851833734523683,0.0011774142556480404
3300,0.012678633007869504,0.0,0.0032418098831493354,0.012996362653475152,0.0,0.0028657747712286107,0.0,0.0013751983145126327,0.0,0.0018577455499426381,0.0015247416380592745,0.0917407488126805,0.0,0.18206123869074708,0.0,0.02378076262250997,0.0,0.6071564032138994
3304,0.015013950202557276,0.0017307678919587734,7.89317268285638e-05,0.0074117006110166975,0.01790871117763982,0.01735743426363875,0.004663118282267332,0.010661377845220721,0.00325824267123333,0.007050760154119692,0.010473474070755644,0.0060919376604266886,0.009018618819437406,0.02807694534183848,0.04795146272047433,0.12494121269797144,0.0951561757100939,0.12341309768495295
3305,0.010013558333648842,0.0,0.0011110957857792558,0.014283779594699623,0.006933162160682059,0.0,0.0016672537417775962,0.005830255947086894,0.008187512811863877,0.00270874034181256,0.007958641580494972,0.011774201436346292,0.0,0.008761826389664122,0.0,0.017005836971714004,0.03273120433449189,0.3571950252229708
3306,0.028734990122048335,0.0,0.003698253679933643,0.018620159138450262,0.008616636976835717,0.0020608060241002887,0.004703720432783057,0.002152771095377006,0.0023985501858798035,0.0,0.0016160554839336845,0.04756230787556074,0.013686963125580287,0.15391478194473646,0.05852964859510661,0.4503481639635639,0.0,0.0
3308,0.006844772821906572,0.003120548802692382,0.0008118829986366117,0.0019536418641943093,0.0005827724265541292,0.0,0.0038978665044271553,0.0059117015472045465,0.006209836579755731,0.001876813984004079,0.005628150430961991,0.024006161665232444,0.0009414238855208409,0.0,0.014859119295449493,0.1191861048309058,0.023234776665045507,0.22978024117727006
3309,0.009184277902976695,0.0,0.0024791390702081514,0.008321374307085957,0.0014939399497082447,0.0,0.0,0.0,0.0,0.0088750786136132,0.00029498066883961306,0.04620133301028964,0.0,0.0026186152606908586,0.006570850397065051,0.01643957587062227,0.05898749873351448,0.3885908772349965
3310,0.0,0.003993148803118113,0.042628209282535044,0.02964605710279202,0.20484959492501495,0.0,0.10340643901047207,0.0,0.0010655881183952824,0.0,0.06912384503748768,0.004768148625174544,0.09691212906823184,0.022912006238943176,0.5118194221368633,0.0418950111744548,0.0,0.0
3313,0.05544408397236567,0.00919376332109707,0.0,0.011149011867209629,0.010492614183586997,0.08300991066573753,0.00952981801062758,0.021575918114551368,0.01728280106006036,0.030391197857993275,0.0018353809182404077,0.008530878400752598,0.0,0.10486632547428054,0.0,0.0,0.2787564505734755,0.0
3314,0.08436052805239981,0.028486245997319987,0.03249251797369106,0.03176586414070012,0.07413382675554599,0.07050673359225496,0.02621685135676157,0.034615688060295774,0.039104342858402044,0.04777030502033964,0.007648694976030086,0.0,0.029045438919539184,0.17442852347633342,0.03950424035012624,0.0,0.1744466595966132,0.0
3317,0.003923214304494427,0.011381695220605562,0.012313343739512168,0.0,0.007825754554812981,0.006149716435841891,0.014564078135825552,0.013584235398347026,0.02448923670646465,0.0159372671574906,0.008548226607629824,0.034146553717999545,0.023726196272741733,0.18337192478386477,0.046623798073985,0.05964399798911583,0.07500038526359977,0.07819927538819361
3318,0.0378552860925509,0.013424795063047225,0.013094373112864295,0.00981120970337358,0.00907444157451178,0.006711631083947492,0.0009053627498813592,0.007567694675917781,0.022914144380977518,0.009916092420681104,0.010329150855496967,0.03409640392910547,0.0036185880657395707,0.2327515546587689,0.0,0.028588711647883312,0.08043840400516558,0.13710755675550435
3319,0.02994401389108261,0.007254526554993989,0.022096904048153447,0.017917343504600308,0.03635937477853049,0.01210061057050174,0.014111576112399762,0.016838054149613344,0.05065262466572778,0.03258567583159961,0.0001885627049621296,0.046171523042973284,0.03587658316719847,0.41438624968909443,0.10335361741346098,0.0,0.14147094278018563,0.0
3320,0.025942418584170006,0.011366716105677547,0.04216546094667214,0.007501655539707785,0.0014820443990960488,0.0021968079075421186,0.014505860838448755,0.002574387817962913,0.024319090921959784,0.009695278431144707,0.0,0.04510662416729195,0.017517817553657916,0.407803107134599,0.03055219028808339,0.16477289156915204,0.0,0.1078978083575212
3321,0.06433124635332295,0.0,0.019028615198193828,0.04814269324134843,0.02563408872164683,0.013171806086915823,0.0025422052746153978,0.0002171880017429775,0.033982950493302314,0.007640737235758796,0.04123089073763724,0.015507342729293707,0.038206023902528835,0.2069440322639691,0.06654268869617308,0.0,0.02470923988311272,0.0
3322,0.13985826891629305,0.014144483544632734,0.049453819041744215,0.07970932358242218,0.03657397416966472,0.019181187969259533,0.0008890832791898148,0.002119465791309205,0.038324414916387974,0.020253588195785398,0.06265303582574984,0.0,0.050943739799738354,0.13422204803864096,0.08110667629367029,0.0,0.03317597574800149,0.0
3323,0.08101535351205306,0.01427158499608354,0.03592521111855597,0.023529296449988545,0.00842067774618544,0.01633005862306002,0.0,0.0034954261759489336,0.07025572314012239,0.008587237238229293,0.006072492789765331,0.03882207747564878,0.010019577974165014,0.1639950966922201,0.0016198823774268179,0.00440603321182614,0.007386607937411424,0.004560550263742852
3324,0.08330482811219045,0.0,0.037158033653189065,0.07006056514022452,0.02692654303410275,0.017198355382420222,0.001591750306543629,0.0017584779836948032,0.09926516507186564,0.014769081323447994,0.017799893987625093,0.01927729745625075,0.02517096978787779,0.1543517941600171,0.014218544442498444,0.0,0.007550572522017428,0.0
3325,0.011627548312308163,0.0157369170693033,0.0,0.0,0.0,0.12314749421819891,0.0,0.08586179795041367,0.0,0.07237131208110256,0.007224048375273507,0.012176438857606716,0.0,0.0,0.0,0.0,0.30012862155428544,0.09672938700105677
3326,0.015133869232590946,0.006861578134806921,0.05111293997008711,0.03328136738775155,0.03290825262005183,0.023083271542026426,0.018416865115216237,0.0,0.03769461007719176,0.030633623250672915,0.023170008915647425,0.013262202295089714,0.059000263585075034,0.11232722381342415,0.07604493564415873,0.006745617044099398,0.0,0.0
3327,0.060686704473113084,0.005449284808540245,0.036075242170262756,0.037249486972461415,0.005757305239118759,0.0075000816339541925,0.00015242694842835638,0.002047024335127546,0.02834894293304055,0.022687467844444347,0.006440074909588228,0.016296275917887803,0.024463121728224117,0.10837717799838442,0.04964001727272612,0.002205924016692585,0.055064128290445886,0.010835241836936547
3334,0.018669093076900248,0.013011705569803054,0.0,0.0,0.0,0.06522221006082886,0.00015460897906410676,0.09420860891430055,0.005491432181815878,0.04406970479100359,0.005796104432126472,0.027381454835410705,0.0,0.04507963096997485,0.0,0.0,0.5694240769604184,0.16264155671718808
3335,0.010058014308447926,0.002736286407027836,0.006309894279193843,0.014552872779072403,0.0009150920786240868,0.008881421479490703,0.0016000095636839846,0.006866374039461825,0.008016688708341197,0.0,0.0,0.08381880689989837,0.0033828109750637914,0.1150023317005417,0.0,0.27331669586665064,0.0,0.23694806623333592
3338,0.007953382502134928,0.0,0.0018219346785442972,0.010506407013906307,0.0,0.0,0.0013527971502565192,0.00113823175481294,0.0,0.0,0.0,0.041196422680326104,0.008121579903089335,0.0,0.008959718206396076,0.2662829979194612,0.008525677076897335,0.19402371700680507
3339,0.00437438076379549,0.009420678164314156,0.0,0.0,0.0,0.054116854732693426,0.0,0.04438720807621397,0.0,0.040419855041800304,0.003402548721879226,0.017258892952852302,0.0,0.0,0.0,0.0,0.3019619032907168,0.11514084150089825
3340,0.010897839261697078,0.0,0.00040139192022146583,0.0,0.002608477574246088,2.7730376367356182e-05,0.003729452473285655,0.0,0.0,0.0,0.0,0.03535593055861441,0.019973504653871727,0.0,0.11972050575698631,0.31912635068921336,0.004804382088751011,0.0
3341,0.02730376103782545,0.0,0.0009323672706118344,0.01607257213045963,0.0,0.0011334976696109385,8.872794002249502e-06,0.0008495423422760269,0.0,0.006811769996392062,0.002430007375599971,0.07229101355793544,0.0,0.07717288779958163,0.0,0.0,0.04522693058601495,0.47243630659347874
3344,0.02305999757612098,0.00487071648974172,0.030984600154830295,0.022686984388046276,0.022500207224749238,0.012565958555564326,0.013528229451609527,0.01853493496516119,0.043103804039676646,0.03803975140033793,0.00889601445089571,0.05760026552742567,0.025365620672022627,0.3831292312041575,0.04760218845236825,0.023946459908215756,0.059092140253091875,0.03558369994599595
3345,0.02432416658043373,0.014306927844404451,0.029378311100769522,0.0191296464325322,0.00754335829943597,0.00334802879322845,0.0036603849467941344,0.0017693075343877631,0.03633165337377596,0.0029978418627953176,0.0,0.0328797004206932,0.04549817642671034,0.48504375115715903,0.13661861729917535,0.13595882517385693,0.04498236241911908,0.044017771051203816
3346,0.006678558600931542,0.0011799154660964782,0.002284353888639577,0.0053535467854642456,0.0,0.0009648782564465508,0.0,0.0008437701209896269,0.016594626698439287,0.0006329024221214238,0.0,0.03223208581601687,0.004097516942195992,0.3847507815594646,0.0,0.16150346010589425,0.0,0.15198348822636126
3347,0.005788467178315392,0.002617401621710057,0.002771339607467039,0.0036494789847100174,0.0008534740658998749,0.042369540421636945,0.0011048011809614892,0.024145285055188266,0.001794595466586999,0.06708667020371997,0.0068344523792279585,0.02727791647365647,0.0025851697389668083,0.0591721537619857,0.027346189187116305,0.0,0.45521764729961334,0.05642146001000465
3348,0.03817097014104084,0.002211461066339465,0.0178249657675448,0.017609920546907826,0.00012801934604387695,0.0926128511348621,0.0014025812258800254,0.019749430969649727,0.03472336714633823,0.08499745102620243,0.029140637467043706,0.018821645909757812,0.00025165216238469363,0.10964054520297514,0.03401834499854639,0.0,0.19669343147335458,0.0
